split	pdb_id	seed	sample	status	atom_count	observed_atom_count	observed_atom_fraction	pre_refinement_aligned_rmsd	duration_seconds	estimated_pt_bytes	output
train	1E95	311	2	DRY_RUN_OK	771	767	0.994812	4.439415	0.032070	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_311/sample_2.pt
train	1E95	311	3	DRY_RUN_OK	771	767	0.994812	4.636981	0.032650	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_311/sample_3.pt
train	1E95	312	0	DRY_RUN_OK	771	767	0.994812	4.596838	0.033833	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_312/sample_0.pt
train	1E95	312	1	DRY_RUN_OK	771	767	0.994812	4.886707	0.033805	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_312/sample_1.pt
train	1E95	312	2	DRY_RUN_OK	771	767	0.994812	4.985836	0.031819	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_312/sample_2.pt
train	1E95	312	3	DRY_RUN_OK	771	767	0.994812	4.378507	0.030868	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_312/sample_3.pt
train	1E95	313	0	DRY_RUN_OK	771	767	0.994812	4.951774	0.032067	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_313/sample_0.pt
train	1E95	313	1	DRY_RUN_OK	771	767	0.994812	4.358712	0.032796	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_313/sample_1.pt
train	1E95	313	2	DRY_RUN_OK	771	767	0.994812	4.392307	0.030959	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_313/sample_2.pt
train	1E95	313	3	DRY_RUN_OK	771	767	0.994812	4.968433	0.055436	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_313/sample_3.pt
train	1E95	314	0	DRY_RUN_OK	771	767	0.994812	4.914505	0.034653	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_314/sample_0.pt
train	1E95	314	1	DRY_RUN_OK	771	767	0.994812	4.582829	0.032639	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_314/sample_1.pt
train	1E95	314	2	DRY_RUN_OK	771	767	0.994812	4.646064	0.030242	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_314/sample_2.pt
train	1E95	314	3	DRY_RUN_OK	771	767	0.994812	4.701307	0.031326	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_314/sample_3.pt
train	1E95	315	0	DRY_RUN_OK	771	767	0.994812	4.822071	0.030429	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_315/sample_0.pt
train	1E95	315	1	DRY_RUN_OK	771	767	0.994812	4.978607	0.032707	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_315/sample_1.pt
train	1E95	315	2	DRY_RUN_OK	771	767	0.994812	4.904989	0.030947	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_315/sample_2.pt
train	1E95	315	3	DRY_RUN_OK	771	767	0.994812	4.309566	0.031292	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_315/sample_3.pt
train	1E95	316	0	DRY_RUN_OK	771	767	0.994812	4.142347	0.031752	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_316/sample_0.pt
train	1E95	316	1	DRY_RUN_OK	771	767	0.994812	4.549143	0.031768	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_316/sample_1.pt
train	1E95	316	2	DRY_RUN_OK	771	767	0.994812	4.968774	0.030987	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_316/sample_2.pt
train	1E95	316	3	DRY_RUN_OK	771	767	0.994812	5.101568	0.032257	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_316/sample_3.pt
train	1E95	317	0	DRY_RUN_OK	771	767	0.994812	4.260054	0.031990	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_317/sample_0.pt
train	1E95	317	1	DRY_RUN_OK	771	767	0.994812	4.217266	0.031422	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_317/sample_1.pt
train	1E95	317	2	DRY_RUN_OK	771	767	0.994812	4.350418	0.030122	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_317/sample_2.pt
train	1E95	317	3	DRY_RUN_OK	771	767	0.994812	4.362248	0.031058	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_317/sample_3.pt
train	1E95	318	0	DRY_RUN_OK	771	767	0.994812	4.161808	0.031724	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_318/sample_0.pt
train	1E95	318	1	DRY_RUN_OK	771	767	0.994812	4.398406	0.032013	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_318/sample_1.pt
train	1E95	318	2	DRY_RUN_OK	771	767	0.994812	4.499375	0.031229	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_318/sample_2.pt
train	1E95	318	3	DRY_RUN_OK	771	767	0.994812	4.366596	0.030585	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_318/sample_3.pt
train	1E95	319	0	DRY_RUN_OK	771	767	0.994812	4.027265	0.032215	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_319/sample_0.pt
train	1E95	319	1	DRY_RUN_OK	771	767	0.994812	3.855133	0.032448	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_319/sample_1.pt
train	1E95	319	2	DRY_RUN_OK	771	767	0.994812	4.351252	0.031922	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_319/sample_2.pt
train	1E95	319	3	DRY_RUN_OK	771	767	0.994812	4.377435	0.030344	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_319/sample_3.pt
train	1E95	320	0	DRY_RUN_OK	771	767	0.994812	4.446794	0.031901	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_320/sample_0.pt
train	1E95	320	1	DRY_RUN_OK	771	767	0.994812	4.804325	0.033398	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_320/sample_1.pt
train	1E95	320	2	DRY_RUN_OK	771	767	0.994812	4.198668	0.030632	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_320/sample_2.pt
train	1E95	320	3	DRY_RUN_OK	771	767	0.994812	4.748156	0.031038	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_320/sample_3.pt
train	1E95	321	0	DRY_RUN_OK	771	767	0.994812	4.237936	0.034130	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_321/sample_0.pt
train	1E95	321	1	DRY_RUN_OK	771	767	0.994812	4.960137	0.032696	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_321/sample_1.pt
train	1E95	321	2	DRY_RUN_OK	771	767	0.994812	4.714255	0.033344	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_321/sample_2.pt
train	1E95	321	3	DRY_RUN_OK	771	767	0.994812	4.689984	0.032467	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_321/sample_3.pt
train	1E95	322	0	DRY_RUN_OK	771	767	0.994812	4.781414	0.031876	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_322/sample_0.pt
train	1E95	322	1	DRY_RUN_OK	771	767	0.994812	4.992393	0.032740	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_322/sample_1.pt
train	1E95	322	2	DRY_RUN_OK	771	767	0.994812	4.151075	0.031284	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_322/sample_2.pt
train	1E95	322	3	DRY_RUN_OK	771	767	0.994812	4.587167	0.030848	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_322/sample_3.pt
train	1E95	323	0	DRY_RUN_OK	771	767	0.994812	5.042405	0.033157	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_323/sample_0.pt
train	1E95	323	1	DRY_RUN_OK	771	767	0.994812	4.813488	0.032035	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_323/sample_1.pt
train	1E95	323	2	DRY_RUN_OK	771	767	0.994812	4.308318	0.032709	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_323/sample_2.pt
train	1E95	323	3	DRY_RUN_OK	771	767	0.994812	4.615558	0.031040	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_323/sample_3.pt
train	1E95	324	0	DRY_RUN_OK	771	767	0.994812	4.138019	0.032041	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_324/sample_0.pt
train	1E95	324	1	DRY_RUN_OK	771	767	0.994812	4.838731	0.032636	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_324/sample_1.pt
train	1E95	324	2	DRY_RUN_OK	771	767	0.994812	4.730199	0.030618	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_324/sample_2.pt
train	1E95	324	3	DRY_RUN_OK	771	767	0.994812	4.568547	0.030398	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_324/sample_3.pt
train	1E95	325	0	DRY_RUN_OK	771	767	0.994812	4.198205	0.032383	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_325/sample_0.pt
train	1E95	325	1	DRY_RUN_OK	771	767	0.994812	5.086596	0.032362	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_325/sample_1.pt
train	1E95	325	2	DRY_RUN_OK	771	767	0.994812	4.948487	0.032086	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_325/sample_2.pt
train	1E95	325	3	DRY_RUN_OK	771	767	0.994812	4.685494	0.033407	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_325/sample_3.pt
train	1E95	326	0	DRY_RUN_OK	771	767	0.994812	4.642369	0.034373	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_326/sample_0.pt
train	1E95	326	1	DRY_RUN_OK	771	767	0.994812	4.542091	0.036248	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_326/sample_1.pt
train	1E95	326	2	DRY_RUN_OK	771	767	0.994812	4.793028	0.031772	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_326/sample_2.pt
train	1E95	326	3	DRY_RUN_OK	771	767	0.994812	4.605105	0.030853	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_326/sample_3.pt
train	1E95	327	0	DRY_RUN_OK	771	767	0.994812	4.422283	0.036972	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_327/sample_0.pt
train	1E95	327	1	DRY_RUN_OK	771	767	0.994812	4.612767	0.034900	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_327/sample_1.pt
train	1E95	327	2	DRY_RUN_OK	771	767	0.994812	4.697226	0.032954	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_327/sample_2.pt
train	1E95	327	3	DRY_RUN_OK	771	767	0.994812	4.219192	0.030878	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_327/sample_3.pt
train	1E95	328	0	DRY_RUN_OK	771	767	0.994812	4.665511	0.032458	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_328/sample_0.pt
train	1E95	328	1	DRY_RUN_OK	771	767	0.994812	4.470461	0.034155	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_328/sample_1.pt
train	1E95	328	2	DRY_RUN_OK	771	767	0.994812	4.530985	0.032920	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_328/sample_2.pt
train	1E95	328	3	DRY_RUN_OK	771	767	0.994812	4.147515	0.032457	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_328/sample_3.pt
train	1E95	329	0	DRY_RUN_OK	771	767	0.994812	5.085575	0.030953	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_329/sample_0.pt
train	1E95	329	1	DRY_RUN_OK	771	767	0.994812	4.543525	0.032923	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_329/sample_1.pt
train	1E95	329	2	DRY_RUN_OK	771	767	0.994812	4.934089	0.034285	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_329/sample_2.pt
train	1E95	329	3	DRY_RUN_OK	771	767	0.994812	4.892283	0.032514	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_329/sample_3.pt
train	1E95	330	0	DRY_RUN_OK	771	767	0.994812	4.060772	0.031419	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_330/sample_0.pt
train	1E95	330	1	DRY_RUN_OK	771	767	0.994812	4.082402	0.032619	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_330/sample_1.pt
train	1E95	330	2	DRY_RUN_OK	771	767	0.994812	4.749595	0.031612	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_330/sample_2.pt
train	1E95	330	3	DRY_RUN_OK	771	767	0.994812	4.253214	0.030522	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_330/sample_3.pt
train	1E95	331	0	DRY_RUN_OK	771	767	0.994812	4.801715	0.032621	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_331/sample_0.pt
train	1E95	331	1	DRY_RUN_OK	771	767	0.994812	4.737985	0.032937	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_331/sample_1.pt
train	1E95	331	2	DRY_RUN_OK	771	767	0.994812	5.013239	0.031087	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_331/sample_2.pt
train	1E95	331	3	DRY_RUN_OK	771	767	0.994812	4.917543	0.031091	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_331/sample_3.pt
train	1E95	332	0	DRY_RUN_OK	771	767	0.994812	4.994474	0.033774	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_332/sample_0.pt
train	1E95	332	1	DRY_RUN_OK	771	767	0.994812	4.340443	0.032790	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_332/sample_1.pt
train	1E95	332	2	DRY_RUN_OK	771	767	0.994812	5.073641	0.031106	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_332/sample_2.pt
train	1E95	332	3	DRY_RUN_OK	771	767	0.994812	4.632204	0.031015	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_332/sample_3.pt
train	1E95	333	0	DRY_RUN_OK	771	767	0.994812	4.770176	0.031779	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_333/sample_0.pt
train	1E95	333	1	DRY_RUN_OK	771	767	0.994812	4.836359	0.031784	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_333/sample_1.pt
train	1E95	333	2	DRY_RUN_OK	771	767	0.994812	4.401967	0.034925	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_333/sample_2.pt
train	1E95	333	3	DRY_RUN_OK	771	767	0.994812	4.427298	0.030955	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_333/sample_3.pt
train	1E95	334	0	DRY_RUN_OK	771	767	0.994812	4.867464	0.032520	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_334/sample_0.pt
train	1E95	334	1	DRY_RUN_OK	771	767	0.994812	4.680344	0.033552	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_334/sample_1.pt
train	1E95	334	2	DRY_RUN_OK	771	767	0.994812	4.875155	0.031922	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_334/sample_2.pt
train	1E95	334	3	DRY_RUN_OK	771	767	0.994812	4.882383	0.030884	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_334/sample_3.pt
train	1E95	335	0	DRY_RUN_OK	771	767	0.994812	4.584458	0.032531	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_335/sample_0.pt
train	1E95	335	1	DRY_RUN_OK	771	767	0.994812	4.781662	0.032298	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_335/sample_1.pt
train	1E95	335	2	DRY_RUN_OK	771	767	0.994812	4.438670	0.031355	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_335/sample_2.pt
train	1E95	335	3	DRY_RUN_OK	771	767	0.994812	4.863099	0.030451	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_335/sample_3.pt
train	1E95	336	0	DRY_RUN_OK	771	767	0.994812	4.433614	0.031153	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_336/sample_0.pt
train	1E95	336	1	DRY_RUN_OK	771	767	0.994812	4.931118	0.031960	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_336/sample_1.pt
train	1E95	336	2	DRY_RUN_OK	771	767	0.994812	4.874682	0.032128	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_336/sample_2.pt
train	1E95	336	3	DRY_RUN_OK	771	767	0.994812	4.638516	0.032917	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_336/sample_3.pt
train	1E95	337	0	DRY_RUN_OK	771	767	0.994812	4.264309	0.032562	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_337/sample_0.pt
train	1E95	337	1	DRY_RUN_OK	771	767	0.994812	4.331684	0.032053	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_337/sample_1.pt
train	1E95	337	2	DRY_RUN_OK	771	767	0.994812	4.095964	0.030917	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_337/sample_2.pt
train	1E95	337	3	DRY_RUN_OK	771	767	0.994812	4.339625	0.030319	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_337/sample_3.pt
train	1E95	338	0	DRY_RUN_OK	771	767	0.994812	4.692211	0.032031	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_338/sample_0.pt
train	1E95	338	1	DRY_RUN_OK	771	767	0.994812	5.065957	0.033929	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_338/sample_1.pt
train	1E95	338	2	DRY_RUN_OK	771	767	0.994812	4.958636	0.030733	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_338/sample_2.pt
train	1E95	338	3	DRY_RUN_OK	771	767	0.994812	4.893363	0.030690	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_338/sample_3.pt
train	1E95	339	0	DRY_RUN_OK	771	767	0.994812	4.880551	0.032930	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_339/sample_0.pt
train	1E95	339	1	DRY_RUN_OK	771	767	0.994812	4.997996	0.032461	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_339/sample_1.pt
train	1E95	339	2	DRY_RUN_OK	771	767	0.994812	4.374603	0.032581	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_339/sample_2.pt
train	1E95	339	3	DRY_RUN_OK	771	767	0.994812	4.960400	0.029829	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_339/sample_3.pt
train	1E95	340	0	DRY_RUN_OK	771	767	0.994812	4.346769	0.031906	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_340/sample_0.pt
train	1E95	340	1	DRY_RUN_OK	771	767	0.994812	4.667749	0.031173	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_340/sample_1.pt
train	1E95	340	2	DRY_RUN_OK	771	767	0.994812	5.084813	0.034233	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_340/sample_2.pt
train	1E95	340	3	DRY_RUN_OK	771	767	0.994812	4.883081	0.037446	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_340/sample_3.pt
train	1E95	341	0	DRY_RUN_OK	771	767	0.994812	4.004963	0.038487	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_341/sample_0.pt
train	1E95	341	1	DRY_RUN_OK	771	767	0.994812	4.576549	0.037925	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_341/sample_1.pt
train	1E95	341	2	DRY_RUN_OK	771	767	0.994812	4.427617	0.032815	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_341/sample_2.pt
train	1E95	341	3	DRY_RUN_OK	771	767	0.994812	4.355434	0.030673	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_341/sample_3.pt
train	1E95	342	0	DRY_RUN_OK	771	767	0.994812	4.851018	0.031778	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_342/sample_0.pt
train	1E95	342	1	DRY_RUN_OK	771	767	0.994812	4.368164	0.032180	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_342/sample_1.pt
train	1E95	342	2	DRY_RUN_OK	771	767	0.994812	4.362786	0.031225	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_342/sample_2.pt
train	1E95	342	3	DRY_RUN_OK	771	767	0.994812	5.078692	0.032631	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_342/sample_3.pt
train	1E95	343	0	DRY_RUN_OK	771	767	0.994812	4.614759	0.032934	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_343/sample_0.pt
train	1E95	343	1	DRY_RUN_OK	771	767	0.994812	4.220895	0.031202	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_343/sample_1.pt
train	1E95	343	2	DRY_RUN_OK	771	767	0.994812	4.436559	0.031597	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_343/sample_2.pt
train	1E95	343	3	DRY_RUN_OK	771	767	0.994812	4.670899	0.030100	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_343/sample_3.pt
train	1E95	344	0	DRY_RUN_OK	771	767	0.994812	4.428130	0.032748	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_344/sample_0.pt
train	1E95	344	1	DRY_RUN_OK	771	767	0.994812	4.902561	0.058357	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_344/sample_1.pt
train	1E95	344	2	DRY_RUN_OK	771	767	0.994812	4.127919	0.031556	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_344/sample_2.pt
train	1E95	344	3	DRY_RUN_OK	771	767	0.994812	4.992361	0.032341	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_344/sample_3.pt
train	1E95	345	0	DRY_RUN_OK	771	767	0.994812	4.534450	0.033881	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_345/sample_0.pt
train	1E95	345	1	DRY_RUN_OK	771	767	0.994812	4.554925	0.033231	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_345/sample_1.pt
train	1E95	345	2	DRY_RUN_OK	771	767	0.994812	4.926473	0.031679	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_345/sample_2.pt
train	1E95	345	3	DRY_RUN_OK	771	767	0.994812	4.445014	0.030745	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_345/sample_3.pt
train	1E95	346	0	DRY_RUN_OK	771	767	0.994812	5.034301	0.032218	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_346/sample_0.pt
train	1E95	346	1	DRY_RUN_OK	771	767	0.994812	4.979578	0.032674	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_346/sample_1.pt
train	1E95	346	2	DRY_RUN_OK	771	767	0.994812	4.412929	0.032341	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_346/sample_2.pt
train	1E95	346	3	DRY_RUN_OK	771	767	0.994812	4.764372	0.030459	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_346/sample_3.pt
train	1E95	347	0	DRY_RUN_OK	771	767	0.994812	4.683019	0.032020	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_347/sample_0.pt
train	1E95	347	1	DRY_RUN_OK	771	767	0.994812	5.005538	0.030782	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_347/sample_1.pt
train	1E95	347	2	DRY_RUN_OK	771	767	0.994812	4.893169	0.032087	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_347/sample_2.pt
train	1E95	347	3	DRY_RUN_OK	771	767	0.994812	5.016940	0.029972	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_347/sample_3.pt
train	1E95	348	0	DRY_RUN_OK	771	767	0.994812	4.344919	0.033390	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_348/sample_0.pt
train	1E95	348	1	DRY_RUN_OK	771	767	0.994812	4.304889	0.040000	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_348/sample_1.pt
train	1E95	348	2	DRY_RUN_OK	771	767	0.994812	4.347467	0.034028	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_348/sample_2.pt
train	1E95	348	3	DRY_RUN_OK	771	767	0.994812	4.426009	0.032385	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_348/sample_3.pt
train	1E95	349	0	DRY_RUN_OK	771	767	0.994812	4.808162	0.034010	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_349/sample_0.pt
train	1E95	349	1	DRY_RUN_OK	771	767	0.994812	5.103200	0.032589	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_349/sample_1.pt
train	1E95	349	2	DRY_RUN_OK	771	767	0.994812	4.388362	0.034910	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_349/sample_2.pt
train	1E95	349	3	DRY_RUN_OK	771	767	0.994812	4.555281	0.032187	254744	/storage9920/home/tinghao.xia/Data_PT_V1/train/1e95/seed_349/sample_3.pt
train	1EBQ	300	0	DRY_RUN_OK	623	619	0.993579	3.347051	0.064051	205592	/storage9920/home/tinghao.xia/Data_PT_V1/train/1ebq/seed_300/sample_0.pt
train	1EBQ	300	1	DRY_RUN_OK	623	619	0.993579	3.357361	0.031664	205592	/storage9920/home/tinghao.xia/Data_PT_V1/train/1ebq/seed_300/sample_1.pt
train	1EBQ	300	2	DRY_RUN_OK	623	619	0.993579	3.373393	0.027338	205592	/storage9920/home/tinghao.xia/Data_PT_V1/train/1ebq/seed_300/sample_2.pt
train	1EBQ	300	3	DRY_RUN_OK	623	619	0.993579	3.462495	0.027524	205592	/storage9920/home/tinghao.xia/Data_PT_V1/train/1ebq/seed_300/sample_3.pt
train	1EBQ	301	0	DRY_RUN_OK	623	619	0.993579	3.297915	0.028896	205592	/storage9920/home/tinghao.xia/Data_PT_V1/train/1ebq/seed_301/sample_0.pt
