ACTION	SPLIT	PDB_ID	DIRECTORY
CREATED	train	2LPA	/storage9920/home/tinghao.xia/Data_V1/train/2lpa
CREATED	train	2LPS	/storage9920/home/tinghao.xia/Data_V1/train/2lps
CREATED	train	2LPT	/storage9920/home/tinghao.xia/Data_V1/train/2lpt
CREATED	train	2LQZ	/storage9920/home/tinghao.xia/Data_V1/train/2lqz
CREATED	train	2LU0	/storage9920/home/tinghao.xia/Data_V1/train/2lu0
CREATED	train	2LUB	/storage9920/home/tinghao.xia/Data_V1/train/2lub
CREATED	train	2LUN	/storage9920/home/tinghao.xia/Data_V1/train/2lun
CREATED	train	2LV0	/storage9920/home/tinghao.xia/Data_V1/train/2lv0
CREATED	train	2LWK	/storage9920/home/tinghao.xia/Data_V1/train/2lwk
CREATED	train	2M12	/storage9920/home/tinghao.xia/Data_V1/train/2m12
CREATED	train	2M21	/storage9920/home/tinghao.xia/Data_V1/train/2m21
CREATED	train	2M22	/storage9920/home/tinghao.xia/Data_V1/train/2m22
CREATED	train	2M24	/storage9920/home/tinghao.xia/Data_V1/train/2m24
CREATED	train	2M4Q	/storage9920/home/tinghao.xia/Data_V1/train/2m4q
CREATED	train	2M4W	/storage9920/home/tinghao.xia/Data_V1/train/2m4w
CREATED	train	2M57	/storage9920/home/tinghao.xia/Data_V1/train/2m57
CREATED	train	2M5U	/storage9920/home/tinghao.xia/Data_V1/train/2m5u
CREATED	train	2M8K	/storage9920/home/tinghao.xia/Data_V1/train/2m8k
CREATED	train	2MEQ	/storage9920/home/tinghao.xia/Data_V1/train/2meq
CREATED	train	2MER	/storage9920/home/tinghao.xia/Data_V1/train/2mer
CREATED	train	2MFD	/storage9920/home/tinghao.xia/Data_V1/train/2mfd
CREATED	train	2MIS	/storage9920/home/tinghao.xia/Data_V1/train/2mis
CREATED	train	2MIY	/storage9920/home/tinghao.xia/Data_V1/train/2miy
CREATED	train	2MN0	/storage9920/home/tinghao.xia/Data_V1/train/2mn0
CREATED	train	2MNC	/storage9920/home/tinghao.xia/Data_V1/train/2mnc
CREATED	train	2MQT	/storage9920/home/tinghao.xia/Data_V1/train/2mqt
CREATED	train	2MTJ	/storage9920/home/tinghao.xia/Data_V1/train/2mtj
CREATED	train	2MTK	/storage9920/home/tinghao.xia/Data_V1/train/2mtk
CREATED	train	2MXJ	/storage9920/home/tinghao.xia/Data_V1/train/2mxj
CREATED	train	2MXL	/storage9920/home/tinghao.xia/Data_V1/train/2mxl
CREATED	train	2MXS	/storage9920/home/tinghao.xia/Data_V1/train/2mxs
CREATED	train	2N0J	/storage9920/home/tinghao.xia/Data_V1/train/2n0j
CREATED	train	2N0R	/storage9920/home/tinghao.xia/Data_V1/train/2n0r
CREATED	train	2N2O	/storage9920/home/tinghao.xia/Data_V1/train/2n2o
CREATED	train	2N2P	/storage9920/home/tinghao.xia/Data_V1/train/2n2p
CREATED	train	2N3Q	/storage9920/home/tinghao.xia/Data_V1/train/2n3q
CREATED	train	2N3R	/storage9920/home/tinghao.xia/Data_V1/train/2n3r
CREATED	train	2N4L	/storage9920/home/tinghao.xia/Data_V1/train/2n4l
CREATED	train	2N6S	/storage9920/home/tinghao.xia/Data_V1/train/2n6s
CREATED	train	2N6T	/storage9920/home/tinghao.xia/Data_V1/train/2n6t
CREATED	train	2N6W	/storage9920/home/tinghao.xia/Data_V1/train/2n6w
CREATED	train	2N6X	/storage9920/home/tinghao.xia/Data_V1/train/2n6x
CREATED	train	2N7X	/storage9920/home/tinghao.xia/Data_V1/train/2n7x
CREATED	train	2N8V	/storage9920/home/tinghao.xia/Data_V1/train/2n8v
CREATED	train	2NBX	/storage9920/home/tinghao.xia/Data_V1/train/2nbx
CREATED	train	2NBY	/storage9920/home/tinghao.xia/Data_V1/train/2nby
CREATED	train	2NBZ	/storage9920/home/tinghao.xia/Data_V1/train/2nbz
CREATED	train	2NC0	/storage9920/home/tinghao.xia/Data_V1/train/2nc0
CREATED	train	2NC1	/storage9920/home/tinghao.xia/Data_V1/train/2nc1
CREATED	train	2NCI	/storage9920/home/tinghao.xia/Data_V1/train/2nci
CREATED	train	2O32	/storage9920/home/tinghao.xia/Data_V1/train/2o32
CREATED	train	2O33	/storage9920/home/tinghao.xia/Data_V1/train/2o33
CREATED	train	2O43	/storage9920/home/tinghao.xia/Data_V1/train/2o43
CREATED	train	2O44	/storage9920/home/tinghao.xia/Data_V1/train/2o44
CREATED	train	2O45	/storage9920/home/tinghao.xia/Data_V1/train/2o45
CREATED	train	2OJ7	/storage9920/home/tinghao.xia/Data_V1/train/2oj7
CREATED	train	2OJ8	/storage9920/home/tinghao.xia/Data_V1/train/2oj8
CREATED	train	2PCV	/storage9920/home/tinghao.xia/Data_V1/train/2pcv
CREATED	train	2Q1R	/storage9920/home/tinghao.xia/Data_V1/train/2q1r
CREATED	train	2QBZ	/storage9920/home/tinghao.xia/Data_V1/train/2qbz
CREATED	train	2QH2	/storage9920/home/tinghao.xia/Data_V1/train/2qh2
CREATED	train	2QH3	/storage9920/home/tinghao.xia/Data_V1/train/2qh3
CREATED	train	2QH4	/storage9920/home/tinghao.xia/Data_V1/train/2qh4
CREATED	train	2RLU	/storage9920/home/tinghao.xia/Data_V1/train/2rlu
CREATED	train	2RO2	/storage9920/home/tinghao.xia/Data_V1/train/2ro2
CREATED	train	2RP0	/storage9920/home/tinghao.xia/Data_V1/train/2rp0
CREATED	train	2RP1	/storage9920/home/tinghao.xia/Data_V1/train/2rp1
CREATED	train	2RPK	/storage9920/home/tinghao.xia/Data_V1/train/2rpk
CREATED	train	2RPT	/storage9920/home/tinghao.xia/Data_V1/train/2rpt
CREATED	train	2RRC	/storage9920/home/tinghao.xia/Data_V1/train/2rrc
CREATED	train	2RVO	/storage9920/home/tinghao.xia/Data_V1/train/2rvo
CREATED	train	2TOB	/storage9920/home/tinghao.xia/Data_V1/train/2tob
CREATED	train	2TPK	/storage9920/home/tinghao.xia/Data_V1/train/2tpk
CREATED	train	2TRA	/storage9920/home/tinghao.xia/Data_V1/train/2tra
CREATED	train	2U2A	/storage9920/home/tinghao.xia/Data_V1/train/2u2a
CREATED	train	2XNW	/storage9920/home/tinghao.xia/Data_V1/train/2xnw
CREATED	train	2XNZ	/storage9920/home/tinghao.xia/Data_V1/train/2xnz
CREATED	train	2XO0	/storage9920/home/tinghao.xia/Data_V1/train/2xo0
CREATED	train	2XO1	/storage9920/home/tinghao.xia/Data_V1/train/2xo1
CREATED	train	2Y95	/storage9920/home/tinghao.xia/Data_V1/train/2y95
CREATED	train	2YDH	/storage9920/home/tinghao.xia/Data_V1/train/2ydh
CREATED	train	2YGH	/storage9920/home/tinghao.xia/Data_V1/train/2ygh
CREATED	train	2ZY6	/storage9920/home/tinghao.xia/Data_V1/train/2zy6
CREATED	train	333D	/storage9920/home/tinghao.xia/Data_V1/train/333d
CREATED	train	3A3A	/storage9920/home/tinghao.xia/Data_V1/train/3a3a
CREATED	train	3BBV	/storage9920/home/tinghao.xia/Data_V1/train/3bbv
CREATED	train	3BWP	/storage9920/home/tinghao.xia/Data_V1/train/3bwp
CREATED	train	3CW5	/storage9920/home/tinghao.xia/Data_V1/train/3cw5
CREATED	train	3CW6	/storage9920/home/tinghao.xia/Data_V1/train/3cw6
CREATED	train	3CZW	/storage9920/home/tinghao.xia/Data_V1/train/3czw
CREATED	train	3D0M	/storage9920/home/tinghao.xia/Data_V1/train/3d0m
CREATED	train	3D0U	/storage9920/home/tinghao.xia/Data_V1/train/3d0u
CREATED	train	3D0X	/storage9920/home/tinghao.xia/Data_V1/train/3d0x
CREATED	train	3DHS	/storage9920/home/tinghao.xia/Data_V1/train/3dhs
CREATED	train	3DIG	/storage9920/home/tinghao.xia/Data_V1/train/3dig
CREATED	train	3DIL	/storage9920/home/tinghao.xia/Data_V1/train/3dil
CREATED	train	3DIM	/storage9920/home/tinghao.xia/Data_V1/train/3dim
CREATED	train	3DIO	/storage9920/home/tinghao.xia/Data_V1/train/3dio
CREATED	train	3DIQ	/storage9920/home/tinghao.xia/Data_V1/train/3diq
CREATED	train	3DIR	/storage9920/home/tinghao.xia/Data_V1/train/3dir
CREATED	train	3DIS	/storage9920/home/tinghao.xia/Data_V1/train/3dis
CREATED	train	3DIX	/storage9920/home/tinghao.xia/Data_V1/train/3dix
CREATED	train	3DIY	/storage9920/home/tinghao.xia/Data_V1/train/3diy
CREATED	train	3DIZ	/storage9920/home/tinghao.xia/Data_V1/train/3diz
CREATED	train	3DJ0	/storage9920/home/tinghao.xia/Data_V1/train/3dj0
CREATED	train	3DJ2	/storage9920/home/tinghao.xia/Data_V1/train/3dj2
CREATED	train	3DVZ	/storage9920/home/tinghao.xia/Data_V1/train/3dvz
CREATED	train	3DW4	/storage9920/home/tinghao.xia/Data_V1/train/3dw4
CREATED	train	3DW5	/storage9920/home/tinghao.xia/Data_V1/train/3dw5
CREATED	train	3DW6	/storage9920/home/tinghao.xia/Data_V1/train/3dw6
CREATED	train	3DW7	/storage9920/home/tinghao.xia/Data_V1/train/3dw7
CREATED	train	3E5C	/storage9920/home/tinghao.xia/Data_V1/train/3e5c
CREATED	train	3E5E	/storage9920/home/tinghao.xia/Data_V1/train/3e5e
CREATED	train	3E5F	/storage9920/home/tinghao.xia/Data_V1/train/3e5f
CREATED	train	3F2Q	/storage9920/home/tinghao.xia/Data_V1/train/3f2q
CREATED	train	3F2T	/storage9920/home/tinghao.xia/Data_V1/train/3f2t
CREATED	train	3F2W	/storage9920/home/tinghao.xia/Data_V1/train/3f2w
CREATED	train	3F2X	/storage9920/home/tinghao.xia/Data_V1/train/3f2x
CREATED	train	3F2Y	/storage9920/home/tinghao.xia/Data_V1/train/3f2y
CREATED	train	3F30	/storage9920/home/tinghao.xia/Data_V1/train/3f30
CREATED	train	3FO4	/storage9920/home/tinghao.xia/Data_V1/train/3fo4
CREATED	train	3FO6	/storage9920/home/tinghao.xia/Data_V1/train/3fo6
CREATED	train	3G4M	/storage9920/home/tinghao.xia/Data_V1/train/3g4m
CREATED	train	3GAO	/storage9920/home/tinghao.xia/Data_V1/train/3gao
CREATED	train	3GCA	/storage9920/home/tinghao.xia/Data_V1/train/3gca
CREATED	train	3GER	/storage9920/home/tinghao.xia/Data_V1/train/3ger
CREATED	train	3GES	/storage9920/home/tinghao.xia/Data_V1/train/3ges
CREATED	train	3GOG	/storage9920/home/tinghao.xia/Data_V1/train/3gog
CREATED	train	3GOT	/storage9920/home/tinghao.xia/Data_V1/train/3got
CREATED	train	3GX2	/storage9920/home/tinghao.xia/Data_V1/train/3gx2
CREATED	train	3GX3	/storage9920/home/tinghao.xia/Data_V1/train/3gx3
CREATED	train	3GX5	/storage9920/home/tinghao.xia/Data_V1/train/3gx5
CREATED	train	3GX6	/storage9920/home/tinghao.xia/Data_V1/train/3gx6
CREATED	train	3GX7	/storage9920/home/tinghao.xia/Data_V1/train/3gx7
CREATED	train	3IQN	/storage9920/home/tinghao.xia/Data_V1/train/3iqn
CREATED	train	3IQP	/storage9920/home/tinghao.xia/Data_V1/train/3iqp
CREATED	train	3IQR	/storage9920/home/tinghao.xia/Data_V1/train/3iqr
CREATED	train	3IZD	/storage9920/home/tinghao.xia/Data_V1/train/3izd
CREATED	train	3K1V	/storage9920/home/tinghao.xia/Data_V1/train/3k1v
CREATED	train	3L0U	/storage9920/home/tinghao.xia/Data_V1/train/3l0u
CREATED	train	3LA5	/storage9920/home/tinghao.xia/Data_V1/train/3la5
CREATED	train	3MIJ	/storage9920/home/tinghao.xia/Data_V1/train/3mij
CREATED	train	3ND3	/storage9920/home/tinghao.xia/Data_V1/train/3nd3
CREATED	train	3ND4	/storage9920/home/tinghao.xia/Data_V1/train/3nd4
CREATED	train	3NJ6	/storage9920/home/tinghao.xia/Data_V1/train/3nj6
CREATED	train	3NPN	/storage9920/home/tinghao.xia/Data_V1/train/3npn
CREATED	train	3PHP	/storage9920/home/tinghao.xia/Data_V1/train/3php
CREATED	train	3Q50	/storage9920/home/tinghao.xia/Data_V1/train/3q50
CREATED	train	3Q51	/storage9920/home/tinghao.xia/Data_V1/train/3q51
CREATED	train	3R4F	/storage9920/home/tinghao.xia/Data_V1/train/3r4f
CREATED	train	3S7C	/storage9920/home/tinghao.xia/Data_V1/train/3s7c
CREATED	train	3S8U	/storage9920/home/tinghao.xia/Data_V1/train/3s8u
CREATED	train	3SD3	/storage9920/home/tinghao.xia/Data_V1/train/3sd3
CREATED	train	3SUH	/storage9920/home/tinghao.xia/Data_V1/train/3suh
CREATED	train	3SUX	/storage9920/home/tinghao.xia/Data_V1/train/3sux
CREATED	train	3SUY	/storage9920/home/tinghao.xia/Data_V1/train/3suy
CREATED	train	3T4B	/storage9920/home/tinghao.xia/Data_V1/train/3t4b
CREATED	train	3TRA	/storage9920/home/tinghao.xia/Data_V1/train/3tra
CREATED	train	3VRS	/storage9920/home/tinghao.xia/Data_V1/train/3vrs
CREATED	train	413D	/storage9920/home/tinghao.xia/Data_V1/train/413d
CREATED	train	430D	/storage9920/home/tinghao.xia/Data_V1/train/430d
CREATED	train	437D	/storage9920/home/tinghao.xia/Data_V1/train/437d
CREATED	train	480D	/storage9920/home/tinghao.xia/Data_V1/train/480d
CREATED	train	483D	/storage9920/home/tinghao.xia/Data_V1/train/483d
CREATED	train	4A4R	/storage9920/home/tinghao.xia/Data_V1/train/4a4r
CREATED	train	4A4S	/storage9920/home/tinghao.xia/Data_V1/train/4a4s
CREATED	train	4A4T	/storage9920/home/tinghao.xia/Data_V1/train/4a4t
CREATED	train	4A4U	/storage9920/home/tinghao.xia/Data_V1/train/4a4u
CREATED	train	4AOB	/storage9920/home/tinghao.xia/Data_V1/train/4aob
CREATED	train	4B5R	/storage9920/home/tinghao.xia/Data_V1/train/4b5r
CREATED	train	4C40	/storage9920/home/tinghao.xia/Data_V1/train/4c40
CREATED	train	4CS1	/storage9920/home/tinghao.xia/Data_V1/train/4cs1
CREATED	train	4DS6	/storage9920/home/tinghao.xia/Data_V1/train/4ds6
CREATED	train	4E8M	/storage9920/home/tinghao.xia/Data_V1/train/4e8m
CREATED	train	4E8N	/storage9920/home/tinghao.xia/Data_V1/train/4e8n
CREATED	train	4E8P	/storage9920/home/tinghao.xia/Data_V1/train/4e8p
CREATED	train	4E8Q	/storage9920/home/tinghao.xia/Data_V1/train/4e8q
CREATED	train	4E8R	/storage9920/home/tinghao.xia/Data_V1/train/4e8r
CREATED	train	4E8V	/storage9920/home/tinghao.xia/Data_V1/train/4e8v
CREATED	train	4EN5	/storage9920/home/tinghao.xia/Data_V1/train/4en5
CREATED	train	4ENA	/storage9920/home/tinghao.xia/Data_V1/train/4ena
CREATED	train	4ENB	/storage9920/home/tinghao.xia/Data_V1/train/4enb
CREATED	train	4ENC	/storage9920/home/tinghao.xia/Data_V1/train/4enc
CREATED	train	4ERJ	/storage9920/home/tinghao.xia/Data_V1/train/4erj
CREATED	train	4ERL	/storage9920/home/tinghao.xia/Data_V1/train/4erl
CREATED	train	4FAQ	/storage9920/home/tinghao.xia/Data_V1/train/4faq
CREATED	train	4FAU	/storage9920/home/tinghao.xia/Data_V1/train/4fau
CREATED	train	4FAX	/storage9920/home/tinghao.xia/Data_V1/train/4fax
CREATED	train	4FB0	/storage9920/home/tinghao.xia/Data_V1/train/4fb0
CREATED	train	4FE5	/storage9920/home/tinghao.xia/Data_V1/train/4fe5
CREATED	train	4FEJ	/storage9920/home/tinghao.xia/Data_V1/train/4fej
CREATED	train	4FEL	/storage9920/home/tinghao.xia/Data_V1/train/4fel
CREATED	train	4FEN	/storage9920/home/tinghao.xia/Data_V1/train/4fen
CREATED	train	4FEO	/storage9920/home/tinghao.xia/Data_V1/train/4feo
CREATED	train	4FEP	/storage9920/home/tinghao.xia/Data_V1/train/4fep
CREATED	train	4FNJ	/storage9920/home/tinghao.xia/Data_V1/train/4fnj
CREATED	train	4GMA	/storage9920/home/tinghao.xia/Data_V1/train/4gma
CREATED	train	4GXY	/storage9920/home/tinghao.xia/Data_V1/train/4gxy
CREATED	train	4JF2	/storage9920/home/tinghao.xia/Data_V1/train/4jf2
CREATED	train	4K27	/storage9920/home/tinghao.xia/Data_V1/train/4k27
CREATED	train	4KQY	/storage9920/home/tinghao.xia/Data_V1/train/4kqy
CREATED	train	4L81	/storage9920/home/tinghao.xia/Data_V1/train/4l81
CREATED	train	4LVV	/storage9920/home/tinghao.xia/Data_V1/train/4lvv
CREATED	train	4LVW	/storage9920/home/tinghao.xia/Data_V1/train/4lvw
CREATED	train	4LVX	/storage9920/home/tinghao.xia/Data_V1/train/4lvx
CREATED	train	4LVY	/storage9920/home/tinghao.xia/Data_V1/train/4lvy
CREATED	train	4LVZ	/storage9920/home/tinghao.xia/Data_V1/train/4lvz
CREATED	train	4LW0	/storage9920/home/tinghao.xia/Data_V1/train/4lw0
CREATED	train	4LX5	/storage9920/home/tinghao.xia/Data_V1/train/4lx5
CREATED	train	4LX6	/storage9920/home/tinghao.xia/Data_V1/train/4lx6
CREATED	train	4MS9	/storage9920/home/tinghao.xia/Data_V1/train/4ms9
CREATED	train	4NLF	/storage9920/home/tinghao.xia/Data_V1/train/4nlf
CREATED	train	4NMG	/storage9920/home/tinghao.xia/Data_V1/train/4nmg
CREATED	train	4NXH	/storage9920/home/tinghao.xia/Data_V1/train/4nxh
CREATED	train	4NYB	/storage9920/home/tinghao.xia/Data_V1/train/4nyb
CREATED	train	4NYC	/storage9920/home/tinghao.xia/Data_V1/train/4nyc
CREATED	train	4NYD	/storage9920/home/tinghao.xia/Data_V1/train/4nyd
CREATED	train	4NYG	/storage9920/home/tinghao.xia/Data_V1/train/4nyg
CREATED	train	4OJI	/storage9920/home/tinghao.xia/Data_V1/train/4oji
CREATED	train	4OQU	/storage9920/home/tinghao.xia/Data_V1/train/4oqu
CREATED	train	4P5J	/storage9920/home/tinghao.xia/Data_V1/train/4p5j
CREATED	train	4P8Z	/storage9920/home/tinghao.xia/Data_V1/train/4p8z
CREATED	train	4P9R	/storage9920/home/tinghao.xia/Data_V1/train/4p9r
CREATED	train	4PCJ	/storage9920/home/tinghao.xia/Data_V1/train/4pcj
CREATED	train	4PQV	/storage9920/home/tinghao.xia/Data_V1/train/4pqv
CREATED	train	4QK8	/storage9920/home/tinghao.xia/Data_V1/train/4qk8
CREATED	train	4QK9	/storage9920/home/tinghao.xia/Data_V1/train/4qk9
CREATED	train	4QKA	/storage9920/home/tinghao.xia/Data_V1/train/4qka
CREATED	train	4QLM	/storage9920/home/tinghao.xia/Data_V1/train/4qlm
CREATED	train	4QLN	/storage9920/home/tinghao.xia/Data_V1/train/4qln
CREATED	train	4R4P	/storage9920/home/tinghao.xia/Data_V1/train/4r4p
CREATED	train	4R4V	/storage9920/home/tinghao.xia/Data_V1/train/4r4v
CREATED	train	4RBY	/storage9920/home/tinghao.xia/Data_V1/train/4rby
CREATED	train	4RBZ	/storage9920/home/tinghao.xia/Data_V1/train/4rbz
CREATED	train	4RC0	/storage9920/home/tinghao.xia/Data_V1/train/4rc0
CREATED	train	4RUM	/storage9920/home/tinghao.xia/Data_V1/train/4rum
CREATED	train	4RZD	/storage9920/home/tinghao.xia/Data_V1/train/4rzd
CREATED	train	4TNA	/storage9920/home/tinghao.xia/Data_V1/train/4tna
CREATED	train	4TRA	/storage9920/home/tinghao.xia/Data_V1/train/4tra
CREATED	train	4TZX	/storage9920/home/tinghao.xia/Data_V1/train/4tzx
CREATED	train	4TZY	/storage9920/home/tinghao.xia/Data_V1/train/4tzy
CREATED	train	4WFL	/storage9920/home/tinghao.xia/Data_V1/train/4wfl
CREATED	train	4XNR	/storage9920/home/tinghao.xia/Data_V1/train/4xnr
CREATED	train	4XW1	/storage9920/home/tinghao.xia/Data_V1/train/4xw1
CREATED	train	4XW7	/storage9920/home/tinghao.xia/Data_V1/train/4xw7
CREATED	train	4XWF	/storage9920/home/tinghao.xia/Data_V1/train/4xwf
CREATED	train	4Y27	/storage9920/home/tinghao.xia/Data_V1/train/4y27
CREATED	train	5A17	/storage9920/home/tinghao.xia/Data_V1/train/5a17
CREATED	train	5A18	/storage9920/home/tinghao.xia/Data_V1/train/5a18
CREATED	train	5C7U	/storage9920/home/tinghao.xia/Data_V1/train/5c7u
CREATED	train	5C7W	/storage9920/home/tinghao.xia/Data_V1/train/5c7w
CREATED	train	5D99	/storage9920/home/tinghao.xia/Data_V1/train/5d99
CREATED	train	5DO5	/storage9920/home/tinghao.xia/Data_V1/train/5do5
CREATED	train	5DUN	/storage9920/home/tinghao.xia/Data_V1/train/5dun
CREATED	train	5FJC	/storage9920/home/tinghao.xia/Data_V1/train/5fjc
CREATED	train	5FK1	/storage9920/home/tinghao.xia/Data_V1/train/5fk1
CREATED	train	5FK2	/storage9920/home/tinghao.xia/Data_V1/train/5fk2
CREATED	train	5FK3	/storage9920/home/tinghao.xia/Data_V1/train/5fk3
CREATED	train	5FK4	/storage9920/home/tinghao.xia/Data_V1/train/5fk4
CREATED	train	5FK5	/storage9920/home/tinghao.xia/Data_V1/train/5fk5
CREATED	train	5FK6	/storage9920/home/tinghao.xia/Data_V1/train/5fk6
CREATED	train	5FKD	/storage9920/home/tinghao.xia/Data_V1/train/5fkd
CREATED	train	5FKE	/storage9920/home/tinghao.xia/Data_V1/train/5fke
CREATED	train	5FKF	/storage9920/home/tinghao.xia/Data_V1/train/5fkf
CREATED	train	5FKG	/storage9920/home/tinghao.xia/Data_V1/train/5fkg
CREATED	train	5FKH	/storage9920/home/tinghao.xia/Data_V1/train/5fkh
CREATED	train	5HBY	/storage9920/home/tinghao.xia/Data_V1/train/5hby
CREATED	train	5IEM	/storage9920/home/tinghao.xia/Data_V1/train/5iem
CREATED	train	5J01	/storage9920/home/tinghao.xia/Data_V1/train/5j01
CREATED	train	5KH8	/storage9920/home/tinghao.xia/Data_V1/train/5kh8
CREATED	train	5KMZ	/storage9920/home/tinghao.xia/Data_V1/train/5kmz
CREATED	train	5KPY	/storage9920/home/tinghao.xia/Data_V1/train/5kpy
CREATED	train	5KQE	/storage9920/home/tinghao.xia/Data_V1/train/5kqe
CREATED	train	5L4O	/storage9920/home/tinghao.xia/Data_V1/train/5l4o
CREATED	train	5LSN	/storage9920/home/tinghao.xia/Data_V1/train/5lsn
CREATED	train	5LWJ	/storage9920/home/tinghao.xia/Data_V1/train/5lwj
CREATED	train	5M0H	/storage9920/home/tinghao.xia/Data_V1/train/5m0h
CREATED	train	5MRX	/storage9920/home/tinghao.xia/Data_V1/train/5mrx
CREATED	train	5N5C	/storage9920/home/tinghao.xia/Data_V1/train/5n5c
CREATED	train	5NEF	/storage9920/home/tinghao.xia/Data_V1/train/5nef
CREATED	train	5NEO	/storage9920/home/tinghao.xia/Data_V1/train/5neo
CREATED	train	5NEP	/storage9920/home/tinghao.xia/Data_V1/train/5nep
CREATED	train	5NEQ	/storage9920/home/tinghao.xia/Data_V1/train/5neq
CREATED	train	5NEX	/storage9920/home/tinghao.xia/Data_V1/train/5nex
CREATED	train	5NOM	/storage9920/home/tinghao.xia/Data_V1/train/5nom
CREATED	train	5NQI	/storage9920/home/tinghao.xia/Data_V1/train/5nqi
CREATED	train	5NZ6	/storage9920/home/tinghao.xia/Data_V1/train/5nz6
CREATED	train	5OB3	/storage9920/home/tinghao.xia/Data_V1/train/5ob3
CREATED	train	5SWE	/storage9920/home/tinghao.xia/Data_V1/train/5swe
CREATED	train	5T83	/storage9920/home/tinghao.xia/Data_V1/train/5t83
CREATED	train	5TPY	/storage9920/home/tinghao.xia/Data_V1/train/5tpy
CREATED	train	5U3G	/storage9920/home/tinghao.xia/Data_V1/train/5u3g
CREATED	train	5UF3	/storage9920/home/tinghao.xia/Data_V1/train/5uf3
CREATED	train	5UZA	/storage9920/home/tinghao.xia/Data_V1/train/5uza
CREATED	train	5UZT	/storage9920/home/tinghao.xia/Data_V1/train/5uzt
CREATED	train	5V0K	/storage9920/home/tinghao.xia/Data_V1/train/5v0k
CREATED	train	5V16	/storage9920/home/tinghao.xia/Data_V1/train/5v16
CREATED	train	5V17	/storage9920/home/tinghao.xia/Data_V1/train/5v17
CREATED	train	5V3I	/storage9920/home/tinghao.xia/Data_V1/train/5v3i
CREATED	train	5WQ1	/storage9920/home/tinghao.xia/Data_V1/train/5wq1
CREATED	train	5XWG	/storage9920/home/tinghao.xia/Data_V1/train/5xwg
CREATED	train	6AAS	/storage9920/home/tinghao.xia/Data_V1/train/6aas
CREATED	train	6AAU	/storage9920/home/tinghao.xia/Data_V1/train/6aau
CREATED	train	6BY4	/storage9920/home/tinghao.xia/Data_V1/train/6by4
CREATED	train	6BY5	/storage9920/home/tinghao.xia/Data_V1/train/6by5
CREATED	train	6CU1	/storage9920/home/tinghao.xia/Data_V1/train/6cu1
CREATED	train	6D3P	/storage9920/home/tinghao.xia/Data_V1/train/6d3p
CREATED	train	6DLQ	/storage9920/home/tinghao.xia/Data_V1/train/6dlq
CREATED	train	6DLR	/storage9920/home/tinghao.xia/Data_V1/train/6dlr
CREATED	train	6DLS	/storage9920/home/tinghao.xia/Data_V1/train/6dls
CREATED	train	6DLT	/storage9920/home/tinghao.xia/Data_V1/train/6dlt
CREATED	train	6DME	/storage9920/home/tinghao.xia/Data_V1/train/6dme
CREATED	train	6DNR	/storage9920/home/tinghao.xia/Data_V1/train/6dnr
CREATED	train	6DVK	/storage9920/home/tinghao.xia/Data_V1/train/6dvk
CREATED	train	6E1S	/storage9920/home/tinghao.xia/Data_V1/train/6e1s
CREATED	train	6E1T	/storage9920/home/tinghao.xia/Data_V1/train/6e1t
CREATED	train	6E1U	/storage9920/home/tinghao.xia/Data_V1/train/6e1u
CREATED	train	6E1V	/storage9920/home/tinghao.xia/Data_V1/train/6e1v
CREATED	train	6E1W	/storage9920/home/tinghao.xia/Data_V1/train/6e1w
CREATED	train	6E80	/storage9920/home/tinghao.xia/Data_V1/train/6e80
CREATED	train	6E81	/storage9920/home/tinghao.xia/Data_V1/train/6e81
CREATED	train	6E82	/storage9920/home/tinghao.xia/Data_V1/train/6e82
CREATED	train	6E84	/storage9920/home/tinghao.xia/Data_V1/train/6e84
CREATED	train	6E8U	/storage9920/home/tinghao.xia/Data_V1/train/6e8u
CREATED	train	6EZ0	/storage9920/home/tinghao.xia/Data_V1/train/6ez0
CREATED	train	6FZ0	/storage9920/home/tinghao.xia/Data_V1/train/6fz0
CREATED	train	6GYV	/storage9920/home/tinghao.xia/Data_V1/train/6gyv
CREATED	train	6GZK	/storage9920/home/tinghao.xia/Data_V1/train/6gzk
CREATED	train	6GZR	/storage9920/home/tinghao.xia/Data_V1/train/6gzr
CREATED	train	6HAG	/storage9920/home/tinghao.xia/Data_V1/train/6hag
CREATED	train	6HBT	/storage9920/home/tinghao.xia/Data_V1/train/6hbt
CREATED	train	6HBX	/storage9920/home/tinghao.xia/Data_V1/train/6hbx
CREATED	train	6HC5	/storage9920/home/tinghao.xia/Data_V1/train/6hc5
CREATED	train	6HYK	/storage9920/home/tinghao.xia/Data_V1/train/6hyk
CREATED	train	6IZP	/storage9920/home/tinghao.xia/Data_V1/train/6izp
CREATED	train	6JJH	/storage9920/home/tinghao.xia/Data_V1/train/6jjh
CREATED	train	6JJI	/storage9920/home/tinghao.xia/Data_V1/train/6jji
CREATED	train	6JQ6	/storage9920/home/tinghao.xia/Data_V1/train/6jq6
CREATED	train	6JXM	/storage9920/home/tinghao.xia/Data_V1/train/6jxm
CREATED	train	6K84	/storage9920/home/tinghao.xia/Data_V1/train/6k84
CREATED	train	6MCI	/storage9920/home/tinghao.xia/Data_V1/train/6mci
CREATED	train	6N5K	/storage9920/home/tinghao.xia/Data_V1/train/6n5k
CREATED	train	6N5N	/storage9920/home/tinghao.xia/Data_V1/train/6n5n
